"cond" "item" "RT" "correct" "subj" "prime" "target"
"DE" "77" 584 TRUE 15 "D" "E"
"EE" "10" 478 TRUE 15 "E" "E"
"DD" "11" 475 TRUE 15 "D" "D"
"DD" "31" 489 TRUE 15 "D" "D"
"DD" "26" 591 TRUE 15 "D" "D"
"ED" "18" 475 TRUE 15 "E" "D"
"EE" "45" 756 TRUE 15 "E" "E"
"DE" "14" 808 TRUE 15 "D" "E"
"ED" "6" 839 TRUE 15 "E" "D"
"EE" "58" 582 TRUE 15 "E" "E"
"DE" "67" 651 TRUE 15 "D" "E"
"DD" "19" 505 TRUE 15 "D" "D"
"EE" "41" 601 TRUE 15 "E" "E"
"DD" "20" 400 TRUE 15 "D" "D"
"DD" "23" 798 TRUE 15 "D" "D"
"DD" "34" 543 TRUE 15 "D" "D"
"ED" "99" 609 TRUE 15 "E" "D"
"DE" "10" 405 TRUE 15 "D" "E"
"DD" "15" 390 TRUE 15 "D" "D"
"ED" "91" 617 TRUE 15 "E" "D"
"DD" "6" 386 TRUE 15 "D" "D"
"EE" "9" 460 TRUE 15 "E" "E"
"DD" "10" 364 TRUE 15 "D" "D"
"ED" "7" 424 TRUE 15 "E" "D"
"DE" "62" 541 TRUE 15 "D" "E"
"DE" "61" 526 TRUE 15 "D" "E"
"DD" "18" 412 TRUE 15 "D" "D"
"EE" "60" 470 TRUE 15 "E" "E"
"EE" "16" 384 TRUE 15 "E" "E"
"ED" "93" 547 TRUE 15 "E" "D"
"DE" "7" 366 TRUE 15 "D" "E"
"ED" "95" 513 TRUE 15 "E" "D"
"ED" "12" 391 TRUE 15 "E" "D"
"ED" "2" 447 TRUE 15 "E" "D"
"ED" "13" 413 TRUE 15 "E" "D"
"DE" "65" 516 TRUE 15 "D" "E"
"DD" "12" 380 TRUE 15 "D" "D"
"EE" "46" 590 TRUE 15 "E" "E"
"ED" "92" 489 TRUE 15 "E" "D"
"DD" "2" 448 TRUE 15 "D" "D"
"ED" "19" 545 TRUE 15 "E" "D"
"EE" "57" 572 TRUE 15 "E" "E"
"DE" "68" 507 TRUE 15 "D" "E"
"EE" "17" 657 TRUE 15 "E" "E"
"EE" "14" 487 TRUE 15 "E" "E"
"ED" "4" 398 TRUE 15 "E" "D"
"ED" "85" 548 TRUE 15 "E" "D"
"DD" "17" 413 TRUE 15 "D" "D"
"DE" "72" 779 TRUE 15 "D" "E"
"ED" "1" 383 TRUE 15 "E" "D"
"EE" "59" 461 TRUE 15 "E" "E"
"EE" "11" 419 TRUE 15 "E" "E"
"DE" "69" 538 TRUE 15 "D" "E"
"DE" "20" 368 TRUE 15 "D" "E"
"DD" "14" 361 TRUE 15 "D" "D"
"EE" "3" 338 TRUE 15 "E" "E"
"ED" "83" 424 TRUE 15 "E" "D"
"DE" "70" 598 TRUE 15 "D" "E"
"EE" "49" 527 TRUE 15 "E" "E"
"DD" "35" 499 TRUE 15 "D" "D"
"EE" "52" 420 TRUE 15 "E" "E"
"EE" "4" 385 TRUE 15 "E" "E"
"ED" "97" 687 TRUE 15 "E" "D"
"EE" "48" 521 TRUE 15 "E" "E"
"EE" "5" 510 TRUE 15 "E" "E"
"DD" "37" 708 TRUE 15 "D" "D"
"ED" "94" 561 TRUE 15 "E" "D"
"EE" "8" 628 TRUE 15 "E" "E"
"EE" "43" 591 FALSE 15 "E" "E"
"EE" "6" 510 TRUE 15 "E" "E"
"ED" "9" 428 TRUE 15 "E" "D"
"DE" "2" 444 TRUE 15 "D" "E"
"EE" "44" 649 TRUE 15 "E" "E"
"DE" "78" 607 TRUE 15 "D" "E"
"DD" "38" 557 TRUE 15 "D" "D"
"EE" "20" 427 TRUE 15 "E" "E"
"DD" "36" 827 TRUE 15 "D" "D"
"ED" "11" 410 TRUE 15 "E" "D"
"DE" "66" 479 TRUE 15 "D" "E"
"ED" "96" 690 TRUE 16 "E" "D"
"DD" "10" 718 TRUE 16 "D" "D"
"ED" "84" 624 TRUE 16 "E" "D"
"ED" "15" 774 TRUE 16 "E" "D"
"EE" "51" 796 TRUE 16 "E" "E"
"ED" "19" 653 TRUE 16 "E" "D"
"EE" "48" 678 TRUE 16 "E" "E"
"DD" "12" 558 TRUE 16 "D" "D"
"DE" "73" 532 TRUE 16 "D" "E"
"EE" "50" 1000 FALSE 16 "E" "E"
"DE" "16" 642 FALSE 16 "D" "E"
"DE" "75" 860 TRUE 16 "D" "E"
"EE" "11" 561 TRUE 16 "E" "E"
"DD" "20" 672 TRUE 16 "D" "D"
"EE" "47" 757 TRUE 16 "E" "E"
"ED" "93" 1000 FALSE 16 "E" "D"
"ED" "92" 684 TRUE 16 "E" "D"
"ED" "90" 716 TRUE 16 "E" "D"
"DE" "62" 1000 FALSE 16 "D" "E"
"EE" "42" 1000 FALSE 16 "E" "E"
"ED" "95" 609 TRUE 16 "E" "D"
"ED" "82" 660 TRUE 16 "E" "D"
"DE" "68" 769 TRUE 16 "D" "E"
"DD" "30" 643 TRUE 16 "D" "D"
"ED" "4" 579 TRUE 16 "E" "D"
"EE" "9" 470 TRUE 16 "E" "E"
"EE" "4" 485 TRUE 16 "E" "E"
"EE" "41" 756 TRUE 16 "E" "E"
"EE" "58" 543 TRUE 16 "E" "E"
"DD" "7" 617 TRUE 16 "D" "D"
"ED" "16" 677 FALSE 16 "E" "D"
"EE" "2" 794 TRUE 16 "E" "E"
"DD" "4" 453 TRUE 16 "D" "D"
"EE" "15" 445 TRUE 16 "E" "E"
"DE" "5" 444 TRUE 16 "D" "E"
"DE" "61" 673 TRUE 16 "D" "E"
"DD" "38" 929 TRUE 16 "D" "D"
"DD" "33" 638 TRUE 16 "D" "D"
"DD" "13" 792 TRUE 16 "D" "D"
"DE" "77" 636 TRUE 16 "D" "E"
"EE" "52" 734 TRUE 16 "E" "E"
"EE" "14" 599 TRUE 16 "E" "E"
"DE" "20" 611 TRUE 16 "D" "E"
"EE" "5" 498 TRUE 16 "E" "E"
"DE" "13" 553 TRUE 16 "D" "E"
"ED" "99" 629 TRUE 16 "E" "D"
"ED" "12" 489 TRUE 16 "E" "D"
"EE" "13" 395 TRUE 16 "E" "E"
"DD" "24" 580 TRUE 16 "D" "D"
"DE" "78" 648 TRUE 16 "D" "E"
"EE" "12" 455 TRUE 16 "E" "E"
"ED" "7" 428 TRUE 16 "E" "D"
"ED" "9" 486 TRUE 16 "E" "D"
"DE" "4" 434 TRUE 16 "D" "E"
"EE" "7" 396 TRUE 16 "E" "E"
"EE" "45" 845 TRUE 16 "E" "E"
"DD" "19" 477 TRUE 16 "D" "D"
"DD" "1" 396 TRUE 16 "D" "D"
"ED" "6" 707 FALSE 16 "E" "D"
"DE" "63" 579 TRUE 16 "D" "E"
"ED" "97" 451 FALSE 16 "E" "D"
"DE" "74" 828 TRUE 16 "D" "E"
"ED" "8" 594 TRUE 16 "E" "D"
"ED" "17" 504 TRUE 16 "E" "D"
"DE" "79" 819 TRUE 16 "D" "E"
"DE" "18" 726 TRUE 16 "D" "E"
"DE" "6" 642 TRUE 16 "D" "E"
"DD" "18" 554 TRUE 16 "D" "D"
"EE" "17" 466 TRUE 16 "E" "E"
"DD" "3" 472 TRUE 16 "D" "D"
"DD" "26" 561 TRUE 16 "D" "D"
"EE" "1" 529 TRUE 16 "E" "E"
"ED" "18" 499 TRUE 16 "E" "D"
"DD" "8" 467 TRUE 16 "D" "D"
"EE" "56" 787 TRUE 16 "E" "E"
"ED" "85" 651 TRUE 16 "E" "D"
"DD" "16" 505 TRUE 16 "D" "D"
"ED" "91" 534 TRUE 16 "E" "D"
"DE" "70" 655 TRUE 16 "D" "E"
"DD" "21" 563 TRUE 16 "D" "D"
"DD" "6" 525 TRUE 16 "D" "D"
"ED" "13" 539 TRUE 16 "E" "D"
"DE" "80" 637 TRUE 16 "D" "E"
"DD" "9" 547 TRUE 16 "D" "D"
"DD" "17" 467 TRUE 16 "D" "D"
"EE" "10" 523 FALSE 16 "E" "E"
"ED" "86" 580 TRUE 16 "E" "D"
"DD" "32" 612 TRUE 16 "D" "D"
"DE" "19" 560 TRUE 16 "D" "E"
"DE" "65" 578 TRUE 16 "D" "E"
"EE" "18" 649 TRUE 16 "E" "E"
"DE" "10" 714 TRUE 16 "D" "E"
"EE" "53" 611 TRUE 16 "E" "E"
"DD" "25" 623 TRUE 16 "D" "D"
"EE" "43" 741 TRUE 16 "E" "E"
"EE" "44" 683 TRUE 16 "E" "E"
"EE" "20" 499 TRUE 16 "E" "E"
"DD" "23" 644 TRUE 16 "D" "D"
"ED" "10" 521 TRUE 16 "E" "D"
"EE" "55" 699 TRUE 16 "E" "E"
"ED" "83" 664 TRUE 16 "E" "D"
"DD" "5" 468 TRUE 16 "D" "D"
"DE" "7" 485 TRUE 16 "D" "E"
"DD" "36" 638 TRUE 16 "D" "D"
"ED" "100" 690 TRUE 16 "E" "D"
"ED" "20" 506 TRUE 16 "E" "D"
"DD" "28" 645 TRUE 16 "D" "D"
"DD" "22" 697 TRUE 16 "D" "D"
"DE" "67" 601 TRUE 16 "D" "E"
"ED" "89" 587 TRUE 16 "E" "D"
"DE" "14" 972 TRUE 16 "D" "E"
"DE" "1" 472 TRUE 16 "D" "E"
"ED" "81" 612 TRUE 16 "E" "D"
"DE" "72" 541 TRUE 16 "D" "E"
"EE" "19" 433 TRUE 16 "E" "E"
"DE" "76" 529 TRUE 16 "D" "E"
"EE" "8" 484 TRUE 16 "E" "E"
"EE" "59" 703 TRUE 16 "E" "E"
"ED" "3" 484 TRUE 16 "E" "D"
"DE" "71" 541 TRUE 16 "D" "E"
"EE" "54" 692 TRUE 16 "E" "E"
"EE" "60" 770 TRUE 16 "E" "E"
"DE" "12" 452 TRUE 16 "D" "E"
"ED" "14" 569 TRUE 16 "E" "D"
"DE" "8" 522 FALSE 16 "D" "E"
"ED" "88" 537 TRUE 16 "E" "D"
"DE" "69" 595 TRUE 16 "D" "E"
"ED" "87" 668 TRUE 16 "E" "D"
"DD" "27" 621 TRUE 16 "D" "D"
"DE" "9" 589 TRUE 16 "D" "E"
"ED" "11" 451 TRUE 16 "E" "D"
"DD" "40" 574 TRUE 16 "D" "D"
"DD" "31" 570 TRUE 16 "D" "D"
"DE" "2" 457 TRUE 16 "D" "E"
"ED" "94" 518 TRUE 16 "E" "D"
"EE" "46" 1001 FALSE 16 "E" "E"
"DE" "64" 799 FALSE 16 "D" "E"
"DD" "39" 627 TRUE 16 "D" "D"
"DD" "14" 418 TRUE 16 "D" "D"
"DD" "11" 533 TRUE 16 "D" "D"
"EE" "49" 622 TRUE 16 "E" "E"
"DE" "66" 763 TRUE 16 "D" "E"
"DD" "2" 424 TRUE 16 "D" "D"
"DD" "29" 616 TRUE 16 "D" "D"
"EE" "3" 450 TRUE 16 "E" "E"
"EE" "16" 469 TRUE 16 "E" "E"
"DD" "15" 475 TRUE 16 "D" "D"
"DE" "11" 411 TRUE 16 "D" "E"
"DE" "17" 442 TRUE 16 "D" "E"
"EE" "57" 653 TRUE 16 "E" "E"
"ED" "98" 674 TRUE 16 "E" "D"
"DD" "35" 594 TRUE 16 "D" "D"
"ED" "2" 410 TRUE 16 "E" "D"
"DE" "15" 571 TRUE 16 "D" "E"
"ED" "1" 388 TRUE 16 "E" "D"
"ED" "5" 524 TRUE 16 "E" "D"
"DD" "34" 602 TRUE 16 "D" "D"
"EE" "6" 514 TRUE 16 "E" "E"
"DE" "3" 627 TRUE 16 "D" "E"
"DD" "37" 635 TRUE 16 "D" "D"
"DD" "16" 562 TRUE 17 "D" "D"
"DD" "6" 626 TRUE 17 "D" "D"
"ED" "13" 469 TRUE 17 "E" "D"
"DE" "73" 713 TRUE 17 "D" "E"
"EE" "14" 722 TRUE 17 "E" "E"
"DE" "69" 719 TRUE 17 "D" "E"
"ED" "100" 628 TRUE 17 "E" "D"
"DD" "36" 473 FALSE 17 "D" "D"
"DE" "6" 447 FALSE 17 "D" "E"
"DE" "77" 652 TRUE 17 "D" "E"
"DE" "5" 563 TRUE 17 "D" "E"
"DD" "24" 608 TRUE 17 "D" "D"
"DD" "35" 627 TRUE 17 "D" "D"
"DE" "15" 498 TRUE 17 "D" "E"
"ED" "8" 564 TRUE 17 "E" "D"
"EE" "44" 755 TRUE 17 "E" "E"
"DE" "74" 604 TRUE 17 "D" "E"
"ED" "89" 619 TRUE 17 "E" "D"
"DE" "79" 699 TRUE 17 "D" "E"
"DD" "19" 504 TRUE 17 "D" "D"
"EE" "54" 750 TRUE 17 "E" "E"
"ED" "5" 536 TRUE 17 "E" "D"
"DE" "71" 623 TRUE 17 "D" "E"
"EE" "15" 593 TRUE 17 "E" "E"
"DE" "75" 607 TRUE 17 "D" "E"
"DE" "61" 611 TRUE 17 "D" "E"
"DD" "28" 716 TRUE 17 "D" "D"
"DE" "70" 731 TRUE 17 "D" "E"
"EE" "50" 1000 FALSE 17 "E" "E"
"DD" "13" 564 TRUE 17 "D" "D"
"ED" "19" 500 TRUE 17 "E" "D"
"ED" "20" 588 TRUE 17 "E" "D"
"DD" "30" 655 TRUE 17 "D" "D"
"EE" "11" 546 TRUE 17 "E" "E"
"DE" "19" 596 TRUE 17 "D" "E"
"ED" "95" 542 TRUE 17 "E" "D"
"ED" "12" 513 TRUE 17 "E" "D"
"DD" "11" 556 TRUE 17 "D" "D"
"DE" "13" 484 TRUE 17 "D" "E"
"EE" "1" 898 TRUE 17 "E" "E"
"EE" "49" 567 TRUE 17 "E" "E"
"DE" "2" 553 TRUE 17 "D" "E"
"ED" "7" 670 TRUE 17 "E" "D"
"EE" "51" 623 TRUE 17 "E" "E"
"DE" "76" 564 TRUE 17 "D" "E"
"ED" "83" 548 TRUE 17 "E" "D"
"DD" "31" 563 TRUE 17 "D" "D"
"EE" "18" 490 TRUE 17 "E" "E"
"DE" "10" 732 TRUE 17 "D" "E"
"DE" "65" 605 TRUE 17 "D" "E"
"EE" "56" 651 TRUE 17 "E" "E"
"DD" "32" 589 TRUE 17 "D" "D"
"EE" "8" 522 TRUE 17 "E" "E"
"EE" "42" 608 TRUE 17 "E" "E"
"EE" "58" 540 TRUE 17 "E" "E"
"DE" "3" 504 TRUE 17 "D" "E"
"ED" "18" 603 TRUE 17 "E" "D"
"DD" "26" 575 TRUE 17 "D" "D"
"DE" "66" 595 TRUE 17 "D" "E"
"DE" "11" 576 TRUE 17 "D" "E"
"DE" "63" 607 TRUE 17 "D" "E"
"DD" "29" 564 TRUE 17 "D" "D"
"DE" "17" 531 FALSE 17 "D" "E"
"EE" "12" 514 TRUE 17 "E" "E"
"DD" "5" 502 TRUE 17 "D" "D"
"DD" "25" 575 TRUE 17 "D" "D"
"DE" "67" 603 TRUE 17 "D" "E"
"EE" "2" 640 TRUE 17 "E" "E"
"ED" "14" 692 TRUE 17 "E" "D"
"ED" "91" 639 TRUE 17 "E" "D"
"DD" "4" 530 TRUE 17 "D" "D"
"ED" "88" 544 TRUE 17 "E" "D"
"DD" "12" 473 TRUE 17 "D" "D"
"EE" "45" 655 TRUE 17 "E" "E"
"EE" "47" 626 TRUE 17 "E" "E"
"DE" "7" 553 TRUE 17 "D" "E"
"DD" "9" 490 TRUE 17 "D" "D"
"ED" "86" 663 TRUE 17 "E" "D"
"ED" "84" 771 TRUE 17 "E" "D"
"DD" "40" 556 TRUE 17 "D" "D"
"EE" "52" 663 TRUE 17 "E" "E"
"DE" "9" 547 TRUE 17 "D" "E"
"EE" "7" 708 TRUE 17 "E" "E"
"DE" "18" 522 TRUE 17 "D" "E"
"DD" "14" 411 TRUE 17 "D" "D"
"EE" "17" 516 TRUE 17 "E" "E"
"ED" "2" 468 TRUE 17 "E" "D"
"EE" "41" 624 TRUE 17 "E" "E"
"ED" "1" 520 TRUE 17 "E" "D"
"EE" "59" 678 TRUE 17 "E" "E"
"ED" "99" 564 TRUE 17 "E" "D"
"DD" "22" 660 TRUE 17 "D" "D"
"ED" "96" 564 TRUE 17 "E" "D"
"ED" "17" 585 TRUE 17 "E" "D"
"EE" "3" 534 TRUE 17 "E" "E"
"DE" "80" 615 TRUE 17 "D" "E"
"ED" "93" 611 TRUE 17 "E" "D"
"DD" "27" 788 TRUE 17 "D" "D"
"EE" "19" 514 TRUE 17 "E" "E"
"DD" "7" 438 TRUE 17 "D" "D"
"DE" "8" 733 TRUE 17 "D" "E"
"ED" "85" 606 TRUE 17 "E" "D"
"DD" "8" 570 TRUE 17 "D" "D"
"DD" "33" 557 TRUE 17 "D" "D"
"EE" "16" 667 TRUE 17 "E" "E"
"ED" "82" 560 TRUE 17 "E" "D"
"DD" "21" 556 TRUE 17 "D" "D"
"EE" "48" 513 TRUE 17 "E" "E"
"DD" "10" 482 TRUE 17 "D" "D"
"ED" "3" 492 TRUE 17 "E" "D"
"DD" "38" 519 TRUE 17 "D" "D"
"ED" "11" 553 TRUE 17 "E" "D"
"DE" "78" 558 TRUE 17 "D" "E"
"ED" "90" 533 TRUE 17 "E" "D"
"EE" "4" 425 TRUE 17 "E" "E"
"EE" "9" 535 FALSE 17 "E" "E"
"DE" "12" 451 TRUE 17 "D" "E"
"ED" "94" 559 TRUE 17 "E" "D"
"DE" "16" 713 TRUE 17 "D" "E"
"DD" "39" 630 TRUE 17 "D" "D"
"DE" "20" 795 TRUE 17 "D" "E"
"DE" "64" 528 TRUE 17 "D" "E"
"DD" "2" 441 TRUE 17 "D" "D"
"DD" "37" 606 TRUE 17 "D" "D"
"ED" "97" 700 TRUE 17 "E" "D"
"ED" "6" 625 TRUE 17 "E" "D"
"ED" "98" 1000 FALSE 17 "E" "D"
"DE" "14" 561 TRUE 17 "D" "E"
"ED" "15" 540 TRUE 17 "E" "D"
"DD" "1" 442 TRUE 17 "D" "D"
"ED" "92" 630 TRUE 17 "E" "D"
"EE" "5" 538 TRUE 17 "E" "E"
"DE" "1" 579 TRUE 17 "D" "E"
"DE" "62" 575 TRUE 17 "D" "E"
"DD" "3" 536 TRUE 17 "D" "D"
"EE" "43" 693 FALSE 17 "E" "E"
"DE" "4" 501 TRUE 17 "D" "E"
"DD" "18" 493 TRUE 17 "D" "D"
"EE" "60" 805 FALSE 17 "E" "E"
"ED" "16" 459 TRUE 17 "E" "D"
"DE" "68" 533 TRUE 17 "D" "E"
"EE" "46" 795 TRUE 17 "E" "E"
"ED" "9" 425 TRUE 17 "E" "D"
"DD" "20" 565 TRUE 17 "D" "D"
"DD" "15" 428 TRUE 17 "D" "D"
"EE" "13" 563 TRUE 17 "E" "E"
"EE" "55" 597 TRUE 17 "E" "E"
"DD" "23" 932 TRUE 17 "D" "D"
"EE" "6" 567 TRUE 17 "E" "E"
"EE" "10" 526 TRUE 17 "E" "E"
"DD" "17" 442 TRUE 17 "D" "D"
"ED" "10" 676 TRUE 17 "E" "D"
"ED" "4" 483 TRUE 17 "E" "D"
"DD" "34" 549 TRUE 17 "D" "D"
"EE" "57" 652 TRUE 17 "E" "E"
"EE" "20" 538 TRUE 17 "E" "E"
"ED" "87" 526 TRUE 17 "E" "D"
"ED" "81" 661 TRUE 17 "E" "D"
"EE" "53" 612 TRUE 17 "E" "E"
"DE" "72" 637 TRUE 17 "D" "E"
"EE" "2" 650 TRUE 18 "E" "E"
"DD" "15" 507 TRUE 18 "D" "D"
"ED" "99" 467 TRUE 18 "E" "D"
"EE" "55" 670 TRUE 18 "E" "E"
"EE" "58" 647 TRUE 18 "E" "E"
"DD" "2" 498 TRUE 18 "D" "D"
"DE" "16" 1000 FALSE 18 "D" "E"
"DE" "78" 586 TRUE 18 "D" "E"
"EE" "12" 605 TRUE 18 "E" "E"
"ED" "10" 457 TRUE 18 "E" "D"
"DD" "14" 419 TRUE 18 "D" "D"
"DE" "64" 537 TRUE 18 "D" "E"
"DD" "13" 523 TRUE 18 "D" "D"
"ED" "85" 635 TRUE 18 "E" "D"
"DE" "15" 404 TRUE 18 "D" "E"
"ED" "84" 625 TRUE 18 "E" "D"
"ED" "100" 657 TRUE 18 "E" "D"
"DD" "19" 563 TRUE 18 "D" "D"
"ED" "95" 512 TRUE 18 "E" "D"
"DD" "4" 477 TRUE 18 "D" "D"
"EE" "41" 550 TRUE 18 "E" "E"
"DE" "5" 484 TRUE 18 "D" "E"
"DD" "8" 401 TRUE 18 "D" "D"
"DD" "31" 567 TRUE 18 "D" "D"
"DE" "68" 541 TRUE 18 "D" "E"
"DE" "69" 517 TRUE 18 "D" "E"
"EE" "15" 445 TRUE 18 "E" "E"
"EE" "11" 458 TRUE 18 "E" "E"
"DE" "73" 536 TRUE 18 "D" "E"
"ED" "94" 484 TRUE 18 "E" "D"
"EE" "20" 418 TRUE 18 "E" "E"
"DE" "17" 455 TRUE 18 "D" "E"
"DD" "40" 720 TRUE 18 "D" "D"
"EE" "46" 619 TRUE 18 "E" "E"
"EE" "6" 626 TRUE 18 "E" "E"
"DE" "7" 437 TRUE 18 "D" "E"
"DD" "23" 703 TRUE 18 "D" "D"
"DE" "20" 427 TRUE 18 "D" "E"
"DD" "38" 416 TRUE 18 "D" "D"
"DE" "13" 556 FALSE 18 "D" "E"
"DE" "6" 590 TRUE 18 "D" "E"
"DD" "10" 453 TRUE 18 "D" "D"
"DE" "80" 561 TRUE 18 "D" "E"
"DE" "2" 419 TRUE 18 "D" "E"
"ED" "81" 379 TRUE 18 "E" "D"
"DD" "12" 423 TRUE 18 "D" "D"
"ED" "4" 422 TRUE 18 "E" "D"
"EE" "5" 418 FALSE 18 "E" "E"
"DE" "1" 458 FALSE 18 "D" "E"
"DD" "7" 405 TRUE 18 "D" "D"
"EE" "3" 412 TRUE 18 "E" "E"
"ED" "2" 443 TRUE 18 "E" "D"
"ED" "6" 484 TRUE 18 "E" "D"
"EE" "45" 555 TRUE 18 "E" "E"
"DD" "3" 571 TRUE 18 "D" "D"
"EE" "44" 449 TRUE 18 "E" "E"
"DD" "22" 633 TRUE 18 "D" "D"
"EE" "14" 364 TRUE 18 "E" "E"
"DE" "8" 491 FALSE 18 "D" "E"
"EE" "56" 938 TRUE 18 "E" "E"
"DE" "61" 530 TRUE 18 "D" "E"
"DD" "25" 571 TRUE 18 "D" "D"
"DD" "9" 413 TRUE 18 "D" "D"
"DE" "3" 355 TRUE 18 "D" "E"
"DD" "35" 513 TRUE 18 "D" "D"
"ED" "98" 536 TRUE 18 "E" "D"
"ED" "91" 486 TRUE 18 "E" "D"
"EE" "7" 366 TRUE 18 "E" "E"
"DD" "36" 435 TRUE 18 "D" "D"
"DD" "28" 427 FALSE 18 "D" "D"
"EE" "52" 738 TRUE 18 "E" "E"
"DD" "24" 548 TRUE 18 "D" "D"
"EE" "18" 531 TRUE 18 "E" "E"
"EE" "47" 543 TRUE 18 "E" "E"
"DE" "63" 556 TRUE 18 "D" "E"
"DD" "30" 1000 FALSE 18 "D" "D"
"EE" "53" 538 TRUE 18 "E" "E"
"EE" "19" 618 FALSE 18 "E" "E"
"EE" "50" 389 FALSE 18 "E" "E"
"EE" "1" 502 TRUE 18 "E" "E"
"DD" "29" 519 TRUE 18 "D" "D"
"ED" "8" 555 TRUE 18 "E" "D"
"DE" "14" 492 TRUE 18 "D" "E"
"EE" "59" 540 TRUE 18 "E" "E"
"DE" "72" 566 TRUE 18 "D" "E"
"ED" "97" 555 TRUE 18 "E" "D"
"DD" "17" 508 TRUE 18 "D" "D"
"DD" "1" 494 TRUE 18 "D" "D"
"ED" "83" 528 TRUE 18 "E" "D"
"DD" "6" 349 TRUE 18 "D" "D"
"EE" "43" 580 TRUE 18 "E" "E"
"ED" "96" 586 TRUE 18 "E" "D"
"DE" "75" 500 TRUE 18 "D" "E"
"EE" "8" 414 TRUE 18 "E" "E"
"DD" "21" 481 TRUE 18 "D" "D"
"ED" "11" 365 TRUE 18 "E" "D"
"EE" "13" 412 FALSE 18 "E" "E"
"DE" "66" 580 TRUE 18 "D" "E"
"DD" "18" 444 TRUE 18 "D" "D"
"DE" "74" 658 TRUE 18 "D" "E"
"DE" "4" 438 TRUE 18 "D" "E"
"EE" "60" 514 TRUE 18 "E" "E"
"EE" "42" 595 TRUE 18 "E" "E"
"EE" "51" 531 TRUE 18 "E" "E"
"DD" "27" 508 TRUE 18 "D" "D"
"DD" "37" 424 FALSE 18 "D" "D"
"ED" "13" 460 TRUE 18 "E" "D"
"ED" "20" 465 TRUE 18 "E" "D"
"EE" "49" 500 TRUE 18 "E" "E"
"ED" "18" 1000 FALSE 18 "E" "D"
"ED" "15" 436 TRUE 18 "E" "D"
"ED" "1" 430 TRUE 18 "E" "D"
"ED" "92" 562 TRUE 18 "E" "D"
"DE" "77" 516 TRUE 18 "D" "E"
"DE" "62" 538 TRUE 18 "D" "E"
"DD" "16" 371 TRUE 18 "D" "D"
"ED" "86" 523 TRUE 18 "E" "D"
"EE" "17" 587 TRUE 18 "E" "E"
"EE" "54" 567 TRUE 18 "E" "E"
"DE" "12" 351 TRUE 18 "D" "E"
"EE" "10" 397 TRUE 18 "E" "E"
"ED" "90" 307 TRUE 18 "E" "D"
"ED" "87" 356 FALSE 18 "E" "D"
"ED" "17" 464 TRUE 18 "E" "D"
"DE" "71" 1000 FALSE 18 "D" "E"
"ED" "5" 414 FALSE 18 "E" "D"
"DE" "70" 945 TRUE 18 "D" "E"
"ED" "14" 402 TRUE 18 "E" "D"
"ED" "7" 924 TRUE 18 "E" "D"
"ED" "19" 385 FALSE 18 "E" "D"
"ED" "12" 395 TRUE 18 "E" "D"
"DE" "65" 553 TRUE 18 "D" "E"
"EE" "48" 385 FALSE 18 "E" "E"
"ED" "16" 377 TRUE 18 "E" "D"
"ED" "82" 524 TRUE 18 "E" "D"
"DD" "11" 437 TRUE 18 "D" "D"
"EE" "4" 501 TRUE 18 "E" "E"
"ED" "3" 436 TRUE 18 "E" "D"
"DE" "18" 550 FALSE 18 "D" "E"
"ED" "93" 376 FALSE 18 "E" "D"
"DE" "67" 654 TRUE 18 "D" "E"
"EE" "57" 612 TRUE 18 "E" "E"
"DD" "34" 667 TRUE 18 "D" "D"
"DD" "32" 418 TRUE 18 "D" "D"
"DD" "20" 475 TRUE 18 "D" "D"
"DE" "19" 545 TRUE 18 "D" "E"
"DD" "39" 631 TRUE 18 "D" "D"
"DD" "33" 576 TRUE 18 "D" "D"
"DE" "79" 601 TRUE 18 "D" "E"
"DE" "9" 415 TRUE 18 "D" "E"
"EE" "16" 428 TRUE 18 "E" "E"
"EE" "9" 413 TRUE 18 "E" "E"
"DE" "11" 389 TRUE 18 "D" "E"
"ED" "88" 584 TRUE 18 "E" "D"
"DD" "26" 534 TRUE 18 "D" "D"
"DE" "10" 445 TRUE 18 "D" "E"
"DE" "76" 529 TRUE 18 "D" "E"
"ED" "9" 399 TRUE 18 "E" "D"
"ED" "89" 496 TRUE 18 "E" "D"
"DD" "5" 684 FALSE 18 "D" "D"
"ED" "98" 830 TRUE 19 "E" "D"
"EE" "11" 616 TRUE 19 "E" "E"
"ED" "15" 950 TRUE 19 "E" "D"
"DE" "3" 781 TRUE 19 "D" "E"
"EE" "12" 591 TRUE 19 "E" "E"
"EE" "20" 620 TRUE 19 "E" "E"
"DE" "80" 779 TRUE 19 "D" "E"
"DD" "23" 918 FALSE 19 "D" "D"
"ED" "92" 793 TRUE 19 "E" "D"
"DD" "19" 805 TRUE 19 "D" "D"
"DE" "76" 667 TRUE 19 "D" "E"
"EE" "6" 861 TRUE 19 "E" "E"
"ED" "87" 946 TRUE 19 "E" "D"
"ED" "3" 701 TRUE 19 "E" "D"
"EE" "58" 824 TRUE 19 "E" "E"
"EE" "44" 862 TRUE 19 "E" "E"
"EE" "49" 846 TRUE 19 "E" "E"
"DE" "75" 746 TRUE 19 "D" "E"
"EE" "52" 756 TRUE 19 "E" "E"
"EE" "4" 648 TRUE 19 "E" "E"
"ED" "13" 1000 FALSE 19 "E" "D"
"DD" "8" 634 TRUE 19 "D" "D"
